1565437807,__unknown,948,1100
1565438115,__unknown,668,764
1565438115,ICMP,708,0
1565438115,MDNS,820,0
1565438115,ICMP for IPv6,140,0
1565438115,__unknown,90,0
1565438115,DNS,982,1696
1565438115,HTTPS,1629,4056
1565438115,SSL client,1629,4056
1565438115,MDNS,1206,0
1565438115,Ubuntu,1629,4056
1565438115,ICMP,339,0
1565438115,ICMP for IPv6,70,0
1565438115,__unknown,270,270
1565438481,__unknown,90,90
1565438723,MDNS,87,0
1565438723,__unknown,90,90
1565439075,__unknown,90,90
1565439075,Chrome,2436,6748
1565439075,HTTP,2436,6748
1565439318,__unknown,90,90
1565439681,MDNS,87,0
1565439681,ICMP for IPv6,70,0
1565439847,HTTPS,5429,10934
1565439847,OpenSSH,347185423,1580619
1565439847,SSH,347185423,1580619
1565439847,__unknown,25170,20520
